FRAME,KEY,STATUS
15953,'d',DOWN
15961,Key.left,DOWN
15961,Key.right,UP
15963,'d',UP
15968,'d',DOWN
15987,'d',UP
15988,Key.left,UP
16024,'d',DOWN
16043,Key.right,DOWN
16047,'d',UP
16082,'d',DOWN
16092,'d',UP
16096,Key.right,UP
17484,Key.alt,DOWN
17487,Key.tab,DOWN
17492,Key.tab,UP
17493,Key.alt,UP
