FRAME,KEY,STATUS
17878,Key.right,DOWN
17884,Key.right,UP
17886,Key.right,DOWN
17930,x,DOWN
17958,x,UP
17994,Key.right,UP
18004,x,DOWN
18008,Key.right,DOWN
18020,x,UP
18042,x,DOWN
18044,x,UP
18070,x,DOWN
18096,x,UP
18130,Key.right,UP
18138,Key.left,DOWN
18178,Key.left,UP
18198,Key.right,DOWN
18202,x,DOWN
18204,Key.right,UP
18210,Key.right,DOWN
18214,Key.right,UP
18214,x,UP
18216,Key.right,DOWN
18218,Key.right,UP
18232,x,DOWN
18236,x,UP
18240,Key.left,DOWN
18242,Key.left,UP
18244,Key.left,DOWN
18258,Key.left,UP
18272,Key.right,DOWN
18330,Key.right,UP
18332,Key.right,DOWN
18334,Key.right,UP
18336,x,DOWN
18340,Key.right,DOWN
18344,x,UP
18352,Key.right,UP
18356,x,DOWN
18366,x,UP
18378,x,DOWN
18386,x,UP
18402,x,DOWN
18410,x,UP
18414,x,DOWN
18416,x,UP
18426,x,DOWN
18432,Key.right,DOWN
18440,x,UP
18444,Key.right,UP
18446,Key.right,DOWN
18496,x,DOWN
18514,x,UP
18532,x,DOWN
18536,Key.left,DOWN
18536,x,UP
18538,Key.right,UP
18552,Key.left,UP
18552,Key.right,DOWN
18608,Key.right,UP
18612,Key.right,DOWN
18622,Key.right,UP
18628,Key.right,DOWN
18630,Key.right,UP
18634,Key.right,DOWN
18642,Key.right,UP
18644,Key.right,DOWN
18650,Key.right,UP
18652,x,DOWN
18654,Key.right,DOWN
18658,Key.right,UP
18660,Key.right,DOWN
18662,Key.right,UP
18662,x,UP
18664,Key.right,DOWN
18666,Key.right,UP
18676,Key.left,DOWN
18680,Key.left,UP
18682,Key.left,DOWN
18684,Key.left,UP
18692,x,DOWN
18708,x,UP
18720,Key.right,DOWN
18722,Key.right,UP
18724,Key.right,DOWN
18734,Key.right,UP
18738,Key.right,DOWN
18748,x,DOWN
18752,Key.right,UP
18754,Key.right,DOWN
18756,Key.right,UP
18762,x,UP
18794,Key.left,DOWN
18796,Key.left,UP
18822,Key.left,DOWN
18824,Key.left,UP
18826,Key.right,DOWN
18834,Key.right,UP
18844,Key.right,DOWN
18860,x,DOWN
18886,x,UP
18936,Key.right,UP
18938,Key.right,DOWN
18944,Key.right,UP
18950,x,DOWN
18958,x,UP
18968,x,DOWN
18976,x,UP
18990,x,DOWN
19000,Key.left,DOWN
19002,x,UP
19062,x,DOWN
19064,x,UP
19068,Key.left,UP
19070,Key.left,DOWN
19072,Key.left,UP
19076,Key.left,DOWN
19084,Key.left,UP
19096,Key.left,DOWN
19104,Key.left,UP
19106,Key.left,DOWN
19108,Key.left,UP
19110,Key.left,DOWN
19112,Key.left,UP
19114,Key.right,DOWN
19116,Key.right,UP
19118,Key.right,DOWN
19124,Key.right,UP
19126,Key.right,DOWN
19128,Key.right,UP
19146,Key.right,DOWN
19150,Key.right,UP
19152,Key.right,DOWN
19190,Key.right,UP
19192,Key.right,DOWN
19238,Key.right,UP
19254,Key.right,DOWN
19286,Key.right,UP
19320,Key.left,DOWN
19344,x,DOWN
19358,x,UP
19424,Key.left,UP
19428,Key.left,DOWN
19430,Key.left,UP
19436,Key.left,DOWN
19440,Key.left,UP
19442,Key.left,DOWN
19480,Key.right,DOWN
19488,Key.left,UP
19506,Key.right,UP
19508,Key.right,DOWN
19516,Key.right,UP
19518,Key.right,DOWN
19520,Key.right,UP
19522,Key.right,DOWN
19524,Key.right,UP
19526,Key.right,DOWN
19528,Key.right,UP
19532,Key.right,DOWN
19542,Key.left,DOWN
19542,Key.right,UP
19544,Key.left,UP
19548,Key.left,DOWN
19560,Key.left,UP
19586,x,DOWN
19588,x,UP
19590,Key.right,DOWN
19656,x,DOWN
19690,x,UP
19692,x,DOWN
19696,x,UP
19710,Key.right,UP
19720,x,DOWN
19730,x,UP
19750,x,DOWN
19756,x,UP
19776,x,DOWN
19778,Key.right,DOWN
19780,Key.right,UP
19784,Key.right,DOWN
19804,x,UP
19808,Key.right,UP
19810,Key.right,DOWN
19812,Key.right,UP
19846,Key.right,DOWN
19850,Key.right,UP
19852,Key.right,DOWN
19854,Key.right,UP
19856,Key.right,DOWN
19870,Key.right,UP
19898,x,DOWN
19904,Key.right,DOWN
19928,x,UP
19932,x,DOWN
19934,x,UP
19948,Key.right,UP
19952,Key.right,DOWN
19954,Key.right,UP
19986,Key.right,DOWN
20010,x,DOWN
20030,x,UP
20068,Key.right,UP
20074,Key.left,DOWN
20076,Key.left,UP
20086,x,DOWN
20100,x,UP
20114,Key.right,DOWN
20128,x,DOWN
20144,x,UP
20160,x,DOWN
20176,x,UP
20184,Key.right,UP
20192,Key.right,DOWN
20194,Key.right,UP
20196,Key.right,DOWN
20198,Key.right,UP
20218,x,DOWN
20226,Key.right,DOWN
20250,x,UP
20262,x,DOWN
20292,x,UP
20328,x,DOWN
20336,x,UP
20362,Key.right,UP
20366,Key.left,DOWN
20396,x,DOWN
20406,x,UP
20424,Key.left,UP
20424,x,DOWN
20426,Key.left,DOWN
20428,Key.right,DOWN
20428,x,UP
20436,Key.right,UP
20438,Key.left,UP
20438,Key.right,DOWN
20442,Key.right,UP
20444,Key.right,DOWN
20446,Key.right,UP
20454,Key.right,DOWN
20456,Key.right,UP
20458,Key.right,DOWN
20460,Key.right,UP
20474,Key.right,DOWN
20508,x,DOWN
20534,x,UP
20570,Key.right,UP
20572,Key.right,DOWN
20574,Key.right,UP
20576,Key.right,DOWN
20578,Key.right,UP
20612,x,DOWN
20614,Key.right,DOWN
20616,Key.right,UP
20618,Key.right,DOWN
20634,Key.right,UP
20634,x,UP
20648,x,DOWN
20652,x,UP
20656,Key.left,DOWN
20666,Key.left,UP
20668,Key.left,DOWN
20674,Key.left,UP
20674,x,DOWN
20678,x,UP
20694,Key.right,DOWN
20764,x,DOWN
20788,x,UP
20810,x,DOWN
20820,x,UP
20828,Key.right,UP
20830,Key.right,DOWN
20842,Key.left,DOWN
20842,Key.right,UP
20844,Key.left,UP
20846,Key.left,DOWN
20848,Key.left,UP
20848,Key.right,DOWN
20850,Key.right,UP
20852,Key.right,DOWN
20854,Key.right,UP
20856,Key.right,DOWN
20858,x,DOWN
20866,Key.right,UP
20870,Key.right,DOWN
20876,Key.right,UP
20878,Key.right,DOWN
20880,Key.right,UP
20882,x,UP
