FRAME,KEY,STATUS
16659,Key.left,DOWN
16666,Key.left,UP
16690,Key.right,DOWN
16690,'d',DOWN
16731,'d',UP
16804,'d',DOWN
16826,'d',UP
16830,Key.right,UP
16855,Key.right,DOWN
16871,Key.right,UP
16871,'d',DOWN
16881,'d',UP
16888,Key.right,DOWN
16892,Key.right,UP
16904,Key.right,DOWN
16909,Key.right,UP
16932,Key.right,DOWN
16944,'d',DOWN
17003,'d',UP
17055,'d',DOWN
17067,'d',UP
17070,'d',DOWN
17073,'d',UP
17152,'d',DOWN
17158,'d',UP
17163,'s',DOWN
17169,'s',UP
17172,Key.right,UP
17172,'s',DOWN
17176,Key.left,DOWN
17178,'s',UP
17181,'s',DOWN
17186,'s',UP
17190,'s',DOWN
17196,'s',UP
17202,Key.left,UP
17218,Key.right,DOWN
17300,'d',DOWN
17311,'d',UP
17337,'d',DOWN
17386,'d',UP
17391,'d',DOWN
17424,'d',UP
17437,Key.right,UP
17482,Key.right,DOWN
17482,'d',DOWN
17488,'d',UP
17492,Key.right,UP
17525,'s',DOWN
17529,Key.right,DOWN
17560,'d',DOWN
17589,'d',UP
17594,'d',DOWN
17628,'d',UP
17628,'s',UP
17635,Key.right,UP
17779,Key.right,DOWN
17787,Key.right,UP
18446,Key.enter,DOWN
18449,Key.enter,UP
18610,Key.enter,DOWN
18613,Key.enter,UP
18822,Key.right,DOWN
18833,Key.right,UP
18946,Key.right,DOWN
18966,Key.right,UP
18975,'s',DOWN
18981,'s',UP
18985,'s',DOWN
18990,'s',UP
18995,'s',DOWN
19000,'s',UP
19007,'s',DOWN
19010,'s',UP
19019,Key.right,DOWN
19039,Key.right,UP
19046,'s',DOWN
19052,'s',UP
19087,Key.right,DOWN
19152,Key.right,UP
19159,'d',DOWN
19165,'d',UP
19212,'d',DOWN
19219,'d',UP
19222,Key.right,DOWN
19235,Key.right,UP
19247,'d',DOWN
19254,'d',UP
19272,Key.right,DOWN
19280,Key.right,UP
19294,'d',DOWN
19301,'d',UP
19307,Key.right,DOWN
19322,Key.right,UP
19325,'d',DOWN
19332,'d',UP
19347,Key.right,DOWN
19353,Key.right,UP
19355,'d',DOWN
19362,'d',UP
19384,Key.right,DOWN
19393,Key.right,UP
19405,Key.right,DOWN
19414,Key.right,UP
19456,'s',DOWN
19462,Key.left,DOWN
19481,'s',UP
19483,Key.left,UP
19487,Key.right,DOWN
19539,Key.right,UP
19553,Key.left,DOWN
19568,'d',DOWN
19615,Key.left,UP
19615,'d',UP
19625,Key.left,DOWN
19661,Key.left,UP
19670,Key.right,DOWN
19682,Key.right,UP
19708,Key.right,DOWN
19735,Key.right,UP
19745,Key.down,DOWN
19756,Key.down,UP
19763,Key.right,DOWN
19776,Key.right,UP
19780,Key.left,DOWN
19819,Key.down,DOWN
19820,Key.left,UP
19834,Key.down,UP
19834,Key.right,DOWN
19893,'d',DOWN
19951,'d',UP
19963,'d',DOWN
19992,'d',UP
19997,'d',DOWN
20002,Key.right,UP
20017,Key.right,DOWN
20026,'d',UP
20040,'d',DOWN
20066,'d',UP
20091,'d',DOWN
20117,'d',UP
20137,'d',DOWN
20153,'d',UP
20206,Key.right,UP
20228,'d',DOWN
20231,'d',UP
20237,'s',DOWN
20245,'s',UP
20248,'s',DOWN
20253,'s',UP
20258,'s',DOWN
20262,'s',UP
20270,'s',DOWN
20271,'s',UP
20291,Key.right,DOWN
20320,'d',DOWN
20327,'d',UP
20333,'d',DOWN
20341,'d',UP
20369,'d',DOWN
20381,'d',UP
20389,Key.right,UP
20390,Key.left,DOWN
20409,'d',DOWN
20418,'d',UP
20437,Key.left,UP
20446,'d',DOWN
20481,'d',UP
20488,Key.right,DOWN
20498,Key.right,UP
20509,Key.left,DOWN
20523,'d',DOWN
20547,Key.left,UP
20547,'d',UP
20549,Key.right,DOWN
20609,'d',DOWN
20617,'d',UP
20654,'s',DOWN
20656,Key.right,UP
20661,'s',UP
20666,'s',DOWN
20671,'s',UP
20677,'s',DOWN
20683,'s',UP
20706,Key.right,DOWN
20729,'d',DOWN
20741,'d',UP
20749,'d',DOWN
20756,'d',UP
20761,'d',DOWN
20769,'d',UP
20786,'d',DOWN
20792,'d',UP
20801,Key.right,UP
20816,'s',DOWN
20823,'s',UP
20858,'s',DOWN
20863,'s',UP
20898,'d',DOWN
20927,'d',UP
20934,'s',DOWN
20941,'s',UP
20984,'d',DOWN
20992,Key.right,DOWN
21018,'d',UP
21034,Key.right,UP
21039,'d',DOWN
21045,Key.right,DOWN
21075,'d',UP
21088,'d',DOWN
21095,'d',UP
21163,'d',DOWN
21170,'d',UP
21179,'s',DOWN
21185,'s',UP
21193,'s',DOWN
21200,'s',UP
21206,Key.right,UP
21210,Key.left,DOWN
21277,Key.right,DOWN
21278,Key.left,UP
21420,Key.right,UP
21421,'s',DOWN
21427,'s',UP
21433,Key.left,DOWN
21491,Key.right,DOWN
21492,Key.left,UP
21498,Key.right,UP
21503,'s',DOWN
21508,'s',UP
21514,'s',DOWN
21518,'s',UP
21523,'s',DOWN
21527,'s',UP
21534,'s',DOWN
21539,'s',UP
21548,'s',DOWN
21555,'s',UP
21574,'s',DOWN
21578,'s',UP
21583,Key.right,DOWN
21640,'d',DOWN
21641,Key.right,UP
21645,'d',UP
21668,Key.right,DOWN
21710,'d',DOWN
21736,'d',UP
21737,Key.right,UP
21765,Key.right,DOWN
21825,'d',DOWN
21863,'d',UP
21973,Key.right,UP
21975,'s',DOWN
21980,'s',UP
21984,'s',DOWN
21989,'s',UP
21994,'s',DOWN
21999,'s',UP
22003,'s',DOWN
22007,'s',UP
22013,'s',DOWN
22016,'s',UP
22041,Key.right,DOWN
22094,Key.right,UP
22126,'d',DOWN
22148,'d',UP
22219,'d',DOWN
22241,'d',UP
22241,'s',DOWN
22248,'s',UP
22268,Key.right,DOWN
22284,Key.right,UP
22296,'d',DOWN
22304,'d',UP
22308,'s',DOWN
22317,'s',UP
22335,Key.right,DOWN
22346,Key.right,UP
22356,'d',DOWN
22386,'d',UP
22476,'d',DOWN
22501,'s',DOWN
22505,'d',UP
22509,'s',UP
22541,Key.right,DOWN
22548,'d',DOWN
22572,'d',UP
22584,'d',DOWN
22594,'s',DOWN
22596,'d',UP
22601,'s',UP
22608,'s',DOWN
22615,'s',UP
22621,'s',DOWN
22627,'s',UP
22630,Key.right,UP
22654,Key.right,DOWN
22660,'d',DOWN
22692,'d',UP
22701,Key.right,UP
22701,'s',DOWN
22708,'s',UP
22712,'s',DOWN
22717,'s',UP
22720,'s',DOWN
22725,'s',UP
22744,Key.right,DOWN
22762,Key.right,UP
22779,Key.right,DOWN
22794,Key.right,UP
22835,Key.right,DOWN
22841,Key.right,UP
22846,'d',DOWN
22856,'s',DOWN
22859,'d',UP
22878,'s',UP
22884,'s',DOWN
22890,'s',UP
22896,Key.right,DOWN
22916,Key.right,UP
22916,'s',DOWN
22936,'s',UP
22940,'d',DOWN
22949,'d',UP
22956,'s',DOWN
22964,'s',UP
23001,Key.right,DOWN
23014,'d',DOWN
23046,'d',UP
23054,Key.right,UP
23069,Key.right,DOWN
23083,'d',DOWN
23103,'d',UP
23121,'d',DOWN
23131,'d',UP
23198,'s',DOWN
23201,Key.right,UP
23202,'s',UP
23216,'s',DOWN
23220,Key.left,DOWN
23221,'s',UP
23260,Key.left,UP
23260,Key.right,DOWN
23267,Key.right,UP
23269,'s',DOWN
23273,'s',UP
23278,'s',DOWN
23284,'s',UP
23288,'s',DOWN
23293,'s',UP
23298,'s',DOWN
23302,'s',UP
23318,Key.right,DOWN
23369,'d',DOWN
